ids,time,tweet_text,tag
1.39e+18,30-04-2021 22:49,ryan is so awesome im glad rube and i are moots moons tweets are always so funny and brighten up my tl D,1
1.39e+18,30-04-2021 22:49,Im glad that all what Nicki said about the Grammys fraud is actually being exposed and people are realizing that Nicki wasnt the bad guy and she was just exposing those cowards,0
1.39e+18,30-04-2021 22:49,We may have ripped on Lansing United back when they were blowing  leads but Im glad that DCFC and Lansing Common can unite and enjoy dunking on the fucking Michigan Stars,1
1.39e+18,30-04-2021 22:49,Appreciate the clarification and apologies if I sounded a bit too draaaamawas just a bit disappointed to hear Im glad to hear re age limits,0
1.39e+18,30-04-2021 22:49,I wanna write but I have no energy im glad ur feeling good c,1
1.39e+18,30-04-2021 22:49,Thank you so much for letting me visit Chrysantheum Youre amazing Im so glad Ive won your giveaway ,1
1.39e+18,30-04-2021 22:48,really glad Returnal is getting great reviews its right up my alley cant wait to get it on sale  is still a joke and I refuse to pay it,1
1.39e+18,30-04-2021 22:48,Oh my friend I am just a tester and someone who is giving ideas It is totally not my work and Ill let everyone who is that FANTASTIC and is doing so great job for us My bad I dont know nothing about coding but still glad I can inspire people and help our community,1
1.39e+18,30-04-2021 22:48,little mix i already love you no need to pack your mv with drag queens and all that but i am glad you guys did,0
1.39e+18,30-04-2021 22:48,I understand being upset Im disappointed too but Im just glad that its still coming Im sure it will be worth the wait,0
1.39e+18,30-04-2021 22:48,one of the first things i did when i downloaded valorant was turn off voice chat bc i did not want to be flame for coinflipping a peenie hole instead of a peenie im so glad this is be implemented c,1
1.39e+18,30-04-2021 22:48,Signed up with talk sport and The Sun Im glad I can go back to hating him,1
1.39e+18,30-04-2021 22:48,Im glad that you are well,1
1.39e+18,30-04-2021 22:48,glad to see you or whoever at Impatient wrote this email have embraced the hard truth about yourself,0
1.39e+18,30-04-2021 22:48,My house in Glendive before the landlady painted it brown and white Glad I have the photo from when it was still nice,1
1.39e+18,30-04-2021 22:48,Great show Glad I got to caught it before it closed Bread amp Salt,0
1.39e+18,30-04-2021 22:48,Im glad they are facing trouble finding workers They sell junk food and exploit their employees,0
1.39e+18,30-04-2021 22:48,yay im glad D,1
1.39e+18,30-04-2021 22:48,MY LORD I just feel so so happy blessed and greatful that ever since being a shy nervous little COCOON in school Ive managed to become a BUTTERFLY Or maybe a moth But I could cry cos I love everyone so much and Im so glad everyone accepts me and my weirdness ,0
1.39e+18,30-04-2021 22:48,Well Im glad I wasnt listening to Blammed,1
1.39e+18,30-04-2021 22:48,So happy for you Glad he took care of it,1
1.39e+18,30-04-2021 22:48,im glad you appreciate my grandkids,1
1.39e+18,30-04-2021 22:48,I stand corrected Dont cut them I never have and now that I read the comments glad I didnt,0
1.39e+18,30-04-2021 22:48,Im glad everybody facing reality now,1
1.39e+18,30-04-2021 22:48,Tetsuya Been known you for  years and honestly a humble and loyal dude Ive had issues with you in the past but glad we can look past that Youve got some talent and Im hoping to see your name bigger in the future,1
1.39e+18,30-04-2021 22:48,im SO glad so many of you who havent played it originally can actually play it now it makes me so happy you have no idea  its so wonderfully remade too please get all the endings the new one E is such a ride,0
1.39e+18,30-04-2021 22:48,glad to hear it ,1
1.39e+18,30-04-2021 22:48,OMG YESSSSSSS so happy for you your streams are amazing and im so glad youre getting recognized for your hard work,0
1.39e+18,30-04-2021 22:48,So glad cigarettes are being banned Cope,1
1.39e+18,30-04-2021 22:48,Im glad I wanted to send my condolences last night but my account was restricted for  hours,0
1.39e+18,30-04-2021 22:48,Im so glad Im not on campus,1
1.39e+18,30-04-2021 22:48,One of my proudest achievements Glad you like it dude ,1
1.39e+18,30-04-2021 22:48,Yall better head to the BGLK store So so glad you love your sticker and your popper,1
1.39e+18,30-04-2021 22:48,Im glad Jalen is getting Smitty to really smile These  is going to light it up in Philly,1
1.39e+18,30-04-2021 22:48,We are very glad to share our bitcoin mining testimony on Instagram You can now see THIS Investor with low amount of money and Gain in hug DM me to get start comments info amountbitcoin mining investment,0
1.39e+18,30-04-2021 22:48,lol Yes  of course its not exactly what she wanted to get done but im just glad i found someone,1
1.39e+18,30-04-2021 22:48,Ive been doing alright th grade has been stressful for me homeschoolin and stuff Im glad summer is coming soon,0
1.39e+18,30-04-2021 22:48,Punch everybody wanna be rude You can just DM me the lineup Im just glad TDE is about to rollout music,1
1.39e+18,30-04-2021 22:48,Had a great time at the Athletics Golf Outing We shot under par and actually finished ahead of a few groups Glad it was all about recruiting the right players for this thing but still a team effort Self Proclaimed team name was The Pomeroy Snowmen,1
1.39e+18,30-04-2021 22:48,Im glad Im stiff Im on these bitches,0
1.39e+18,30-04-2021 22:48,but glad you liked a pic responding to my tweets I know you liked a pic on IG to respond to my tweets I know you did ,0
1.39e+18,30-04-2021 22:48,glad you think so thank you Rmy hell still be rocking the uncut mainly as the knot is there just for people who want it,0
1.39e+18,30-04-2021 22:48,Oh man I imagine that its hitting hard brother Im so glad this is on though Nice to celebrate this amazing musician ,0
1.39e+18,30-04-2021 22:48,Hi How are you my friend The association launched a new campaign please see it We are glad that you share it and donate to those in need,1
1.39e+18,30-04-2021 22:48,Yeah After doing a number of different things it fixed itself here so glad has some more info on this But right now it looks correct in the PBI Desktop the service and the Power BI App Happy to share the PBIX with you but it isnt broken right now,1
1.39e+18,30-04-2021 22:48,Moving forward after a lifechanging experience is the best thing any of us can do glad to hear youre taking care of yourself,1
1.39e+18,30-04-2021 22:48,Im glad i finally got the practice i needed today  Played with void for like  and a half hours,0
1.39e+18,30-04-2021 22:48,aww ya glad Jessie is feeling good hope it stays that way for a good while  im just walking atm looking forward to get some rest later tbh,1
1.39e+18,30-04-2021 22:48,So glad I find the beauty in everything ,1
1.39e+18,30-04-2021 22:48,No she wasnt Shes a deadbeat and Im glad,0
1.39e+18,30-04-2021 22:48,No idea how to respond to that glad its not still weighing on you,0
1.39e+18,30-04-2021 22:48,glad you stopped wasting time imagine time is a little tricky to get out of carpet so its good youre not wasting anymore ,0
1.39e+18,30-04-2021 22:48,Awesome project glad to find this this project is going to be great like what the devs are going to make the project work out SABR SAFEBEAR,1
1.39e+18,30-04-2021 22:48,So glad President Obama humiliated him No wonder he hated the press,1
1.39e+18,30-04-2021 22:48,Yall are a blessing okay o I swear my esteem is so crap normally but its like you all help me feel so much better when im afraid and nervous about myself o I swear you all are the best people in the whole dang world and im so glad you are my friends thank you for your,0
1.39e+18,30-04-2021 22:48,Yikes that was close Glad to hear you had safety glasses on you definitely would have had a different story to tell otherwise,0
1.39e+18,30-04-2021 22:48,Very small world Im glad it turned out ok,1
1.39e+18,30-04-2021 22:48,so glad my april sabbatical is over,1
1.39e+18,30-04-2021 22:48,Hey Im glad they consider  middleaged,1
1.39e+18,30-04-2021 22:48,Haha I was just grinding on Defender medals at sword haven I was spending  hours a day at swordhaven for  Defender medals a day Im so glad theres a war rn so I dont have to battle like  waves to get  Defender medals an now I can actually get Medals every wav at War,0
1.39e+18,30-04-2021 22:48,Glad to hear that,0
1.39e+18,30-04-2021 22:48,Makes the year I stood out and saw the caravan lame Glad the cycling was so good Roubaix stage ,0
1.39e+18,30-04-2021 22:48,im glad,1
1.39e+18,30-04-2021 22:48,Thats crazy Im glad I stopped smoking them shits ,0
1.39e+18,30-04-2021 22:48,i miei Giorni da exol pazzaglad no one was there,0
1.39e+18,30-04-2021 22:48,Thank you  Im so glad you enjoyed Im definitely gonna check your stuff out too That Star Fox remix though  what kind of softwaretools do you use for your remixes,0
1.39e+18,30-04-2021 22:48,this is really helping my im elderly age crisis thanks hope Im glad i am forever young to the untrained eye,1
1.39e+18,30-04-2021 22:48,Glad youre back,1
1.39e+18,30-04-2021 22:48,im so glad that the origins smp looks nice because its a great contrast to the absolute mess that the dream smp is lol,1
1.39e+18,30-04-2021 22:48,BOTAs I go ridin merrily alongAnd they sing Oh aint you glad youre singleAnd that song aint so very far from wrongKay Kyser,1
1.39e+18,30-04-2021 22:48,omg thank you so much Im glad you enjoy my characters ,1
1.39e+18,30-04-2021 22:48,Im glad he played both but baseball is one those sports you gotta be complete focused I think Deion wouldve been a HOF baseball player if he was only playing baseball,0
1.39e+18,30-04-2021 22:48,Im so glad my partner and I have different ideas time to chill and have fun this long weekend,0
1.39e+18,30-04-2021 22:48,HELLOOOO IM SO SO GLAD U GOT IT BACK BEETIE,0
1.39e+18,30-04-2021 22:48,GLAD TO HEAR UR ALRIGHT BFFF ILY,0
1.39e+18,30-04-2021 22:48,I want to see that too Hope they dont forget to do it Im glad John read your comment I didnt catch who it was who gifted John the shield when he first got it Awesome,0
1.39e+18,30-04-2021 22:48,Ive had a falling out with Carlee but no one should be receiving threatening phone calls Hate to say it but Im glad Krusty Kristi is triggered Shes a POS,0
1.39e+18,30-04-2021 22:48, Glad you are taking steps to address it as soon as possible,0
1.39e+18,30-04-2021 22:48,Dude I just had a Koala Wallop flashback Glad to know you still make these,0
1.39e+18,30-04-2021 22:48,I feel so honored and special I cant believe we made it to  followers Thank each and everyone of you so very much I am glad it is my couch you wanna hang out on I love each of you so freaking much You are such beautiful souls ,0
1.39e+18,30-04-2021 22:48,glad alec apologized it was like after his interactions with bts and the fandom was maaad mad,0
1.39e+18,30-04-2021 22:48,Nasty Business not to mention that guy is like a monster and he bullying semi raping walk ons Wtf Im glad that weirdo aint drop past the dallas,0
1.39e+18,30-04-2021 22:48, Glad youre okay,1
1.39e+18,30-04-2021 22:48,Glad youre getting better,1
1.39e+18,30-04-2021 22:48,Yay Its a way of life  Im glad she is already fashionable like your little ones ,1
1.39e+18,30-04-2021 22:48,Glad we got the saints game out the way tonight because I can now get on with my weekend stress free,0
1.39e+18,30-04-2021 22:48,When Im naked I usually dont get it but Im actually a bit of an asshole and Im glad you got talent,1
